,L-Precision,L-Recall,L-Measure,Expanded L-Precision,Expanded L-Recall,Expanded L-Measure,ref_name,est_name
TRGFNMQ149E3C3BB4B,0.4024118543194886,0.4305085804668497,0.4159863269786529,0.6655754375031501,0.5989173001631303,0.6304894163646582,Reference,Estimate
TRGGECG127F8F680BE,0.6933519350249353,0.7321233118594711,0.7122103537947887,0.7854642456775044,0.7380876598130723,0.7610393382328189,Reference,Estimate
TRGHTPH127F9D5296E,0.8131391717879208,0.7967785098998142,0.8048757088736863,0.8141638776392123,0.8092043983093477,0.8116765622332767,Reference,Estimate
TRGHUZN149E33755BA,0.5101805699029253,0.45973732905546455,0.4836472299254432,0.5553376994787036,0.5254909863264721,0.5400022395333439,Reference,Estimate
TRGHVCT149E34FDC7B,0.5538716310489469,0.5794361278223201,0.566365544916541,0.5872728918296152,0.5455947789519012,0.5656671681365637,Reference,Estimate
TRGHXJW149E3891B44,0.8793562947295978,0.8756677359254393,0.8775081391794392,0.8793562947295978,0.8756677359254393,0.8775081391794392,Reference,Estimate
TRGIERY149E37A456D,0.6560683622950062,0.7380192431195961,0.6946350778747147,0.8160684774312518,0.7843972043433947,0.7999194728624952,Reference,Estimate
TRGIKLN149E3B88D1B,0.7857252972786145,0.7609779869535354,0.7731536631712543,0.9031661993577461,0.8617952059469903,0.8819958311161838,Reference,Estimate
TRGJGFG149E3D8F5DC,0.4032503299400513,0.4200571704512796,0.41148220439544164,0.5160965935560315,0.5162540430201836,0.5161753062813664,Reference,Estimate
TRGKLJG127FA61EAC9,0.7668588202417235,0.6588798027275485,0.7087803894215426,0.7347424900782722,0.7532525197715115,0.7438823764476535,Reference,Estimate
TRGKYBE149E3D0A2B5,0.46605694428534017,0.6384131642651564,0.5387866746696119,0.6686732184015053,0.6478140942572227,0.6580784048089419,Reference,Estimate
TRGLNHM149E3631304,0.5395364433620236,0.5293710865878402,0.534405428483958,0.5961533299915318,0.5718210544154375,0.5837337364588144,Reference,Estimate
TRGMCTS127F8DD8B66,0.4121878692861643,0.5321130277676895,0.4645352679834742,0.7698520439816442,0.646396558352552,0.7027434461015415,Reference,Estimate
TRGMCUB127F88DB00A,0.784342831859974,0.8197060170871177,0.8016346125079595,0.8374350476979048,0.839539951732546,0.8384861786994092,Reference,Estimate
TRGMVPO149E3112940,0.5735009008302117,0.41797742460102183,0.4835414418789604,0.594396530433351,0.6587248800355434,0.6249095736968441,Reference,Estimate
TRGNGUP149E32931F8,0.706359158248477,0.712781460594385,0.7095557773987142,0.7203753377827333,0.7163749584723448,0.7183695789501153,Reference,Estimate
TRGOMYL149E3C69C01,0.5189357172653642,0.3815453391050257,0.4397593993055239,0.5664266001524422,0.5712077276443615,0.5688071170935826,Reference,Estimate
TRGPSAJ149E34DA525,0.6287949388970336,0.6117070759412901,0.6201333151232601,0.6648080950373052,0.6192169336143212,0.6412031243398254,Reference,Estimate
TRGQBPW149E330FAC7,0.4921409255676195,0.6024892486150737,0.5417530476525576,0.6036315588577998,0.5368895117481991,0.5683076994601626,Reference,Estimate
TRGQDDZ149E30DBBB8,0.26656203530895634,0.4362849319853002,0.33093121221633404,0.45056554462642445,0.45400214855757776,0.45227731847549385,Reference,Estimate
TRGQKIR149E333D094,0.6301511909455612,0.7089674405403494,0.6672398792665561,0.5952928269519698,0.5825936958025292,0.5888748048965804,Reference,Estimate
TRGRMUK149E329D564,0.47123056862385065,0.6147116273597675,0.5334923180474803,0.5354645411570539,0.520313538597315,0.5277803272211029,Reference,Estimate
TRGRPMX149E3C03821,0.811197701714232,0.8340836581620192,0.8224815074660782,0.8388645575378683,0.830935320528063,0.8348811125854422,Reference,Estimate
TRGRZMU149E3537D57,0.7605896901005496,0.6246491495164428,0.6859491510989468,0.7736980938841684,0.7293622358038551,0.7508762761500942,Reference,Estimate
TRGVWET149E3C8B670,0.4394564844594918,0.38743600760717484,0.41180992085327334,0.49798392507907346,0.4566313727935668,0.4764119825959962,Reference,Estimate
TRGYRTH149E3A47DB1,0.26272800059243556,0.29116067777788013,0.2762145741949163,0.286811495879798,0.4602662521284288,0.35340271512005794,Reference,Estimate
TRHAAMD127F825733E,0.4726107387371354,0.405424642041186,0.43644719511752583,0.47913118199739985,0.39164269523350453,0.4309918622837086,Reference,Estimate
TRHATMG149E34F712D,0.6306624118581189,0.7038383055647928,0.6652440984862418,0.7114548892863986,0.7093310837278253,0.710391399163861,Reference,Estimate
TRHBNVY149E3C92614,0.7547349709549095,0.7758122525240027,0.7651284833201797,0.8706835575789669,0.8688654584118567,0.8697735578972682,Reference,Estimate
TRHCOZW149E3534AFF,0.4932071159536979,0.47149983037105325,0.4821092506815685,0.7716324964254369,0.6580099234804359,0.7103060637517304,Reference,Estimate
TRHDLAF149E3E5F79F,0.5127396974109054,0.5684010806587668,0.5391375554724036,0.5695935540162494,0.8025496086684568,0.6662964861208962,Reference,Estimate
TRHDNSP149E39666AE,0.49176507099981653,0.6364392572461235,0.554826087244869,0.6115856859637622,0.5799483756465489,0.5953470178838485,Reference,Estimate
