,thirds,thirds_inv,triads,triads_inv,tetrads,tetrads_inv,root,mirex,majmin,majmin_inv,sevenths,sevenths_inv,underseg,overseg,seg,Expanded L-Precision,Expanded L-Recall,Expanded L-Measure,ref_name,est_name
TREZMPN149E34A02BE,0.9145613372000941,0.9131990946291051,0.9116010011050476,0.9116010011050476,0.6490017812295013,0.6490017812295013,0.9408631844412407,0.9174463530570727,0.928269872530527,0.928269872530527,0.6608689547331589,0.6608689547331589,0.9504569279157964,0.8937840755365172,0.8937840755365172,0.8778027801432221,0.877536197191953,0.87766946842464,Reference,Estimate
TRFAVJY149E3C3506E,0.8875368521837359,0.8835582098120033,0.8611829598696576,0.8572043174979251,0.7614853081918378,0.758385769375,0.8927612556837036,0.8876413047946496,0.9106385680114768,0.9064131321966156,0.8697717403123533,0.8662139989813171,0.9545566088635928,0.8847221847547281,0.8847221847547281,0.8644982485765229,0.8218284796501403,0.842623519387587,Reference,Estimate
TRFBENP149E37D6299,0.9514228290604976,0.921229054888674,0.9461647683393957,0.9159709941675721,0.7834204602257202,0.7532266860538965,0.9528096519117335,0.9472366280318916,0.9452009760061298,0.913983803879276,0.7769405574794749,0.7457233853526212,0.9563318150472913,0.8977334731079349,0.8977334731079349,0.899668609005761,0.8893589628448869,0.8944840801774543,Reference,Estimate
TRFBQZR127F8D30291,0.9354331680992776,0.9354331680992776,0.9354331680992776,0.9354331680992776,0.7541875142821959,0.7541875142821959,0.9354331680992776,0.9356029109318112,0.9354331680992776,0.9354331680992776,0.7541875142821959,0.7541875142821959,0.9059287823656562,0.8949524336866507,0.8949524336866507,0.8522251299117366,0.8395631321031148,0.8458467473625261,Reference,Estimate
TRFCSRO149E3406C39,0.9110474185947375,0.9110474185947375,0.9087558772446614,0.9087558772446614,0.7525604326604437,0.7525604326604437,0.9289208272540753,0.9600078532196336,0.9509696803820114,0.9509696803820114,0.7875185977174979,0.7875185977174979,0.973266381342384,0.8394041963102912,0.8394041963102912,0.908208784235601,0.9150591900763374,0.911621117939583,Reference,Estimate
TRFCZUW149E2E5D0CC,0.7135039758466528,0.6854963173387576,0.7135039758466528,0.6854963173387576,0.7135039758466528,0.6854963173387576,0.7415990328768154,0.7143361105449582,0.7135039758466528,0.6854963173387576,0.7135039758466528,0.6854963173387576,0.870325923389401,0.85911735069576,0.85911735069576,0.7244625385373308,0.6116242503486441,0.6632785545436387,Reference,Estimate
TRFDEYG149E372362F,0.9455795548809858,0.9455795548809858,0.8508147548049512,0.8508147548049512,0.6902132021903131,0.6902132021903131,0.9455795548809858,0.8683074996361373,0.9398825353636435,0.9398825353636435,0.7805936065028365,0.7805936065028365,0.568691396850914,0.95922496714621,0.568691396850914,0.8999596341406793,0.8600994308154081,0.8795781738160628,Reference,Estimate
TRFDQCB149E3485818,0.9316886106207647,0.9136076237035098,0.918506623189525,0.9004256362722702,0.717551878570108,0.6998281980092761,0.9316886106207647,0.918863929545948,0.9307761020682874,0.9124535880008873,0.7365381054980065,0.7183454611853185,0.9321880429778127,0.8781207870859746,0.8781207870859746,0.796001486977345,0.8064369997350977,0.8011852639156937,Reference,Estimate
TRFDTBF149E359A92F,0.6955458556527512,0.6280197314160949,0.6334578285475547,0.5749794795375223,0.450689210789932,0.39507111333506834,0.8270092436789516,0.6880020512296177,0.7437077199374507,0.6715801209488379,0.5371392388061939,0.46792768094627346,0.785884788306145,0.5859417155990145,0.5859417155990145,0.6239667867245443,0.64106592573469,0.632400793781307,Reference,Estimate
TRFFDQY127F8F6809F,0.7880270331410438,0.759539375528514,0.7787160092857377,0.759539375528514,0.7026149649091595,0.6918901223197089,0.7880270331410438,0.7950815572468065,0.8362056438603046,0.8156132723322801,0.7544863494673111,0.7429697326315563,0.888173649824138,0.8961729226924324,0.888173649824138,0.7476018232700441,0.6929646760331578,0.7192471232875528,Reference,Estimate
TRFGNEU149E39C0A6E,0.884895682706407,0.8819765073681958,0.884895682706407,0.8819765073681958,0.774666452640485,0.7717472773022737,0.884895682706407,0.884895682706407,0.884895682706407,0.8819765073681958,0.774666452640485,0.7717472773022737,0.946663746570505,0.8851115610724417,0.8851115610724417,0.7677061057973514,0.756491390738918,0.7620574905459145,Reference,Estimate
TRFGWMS149E3B2A63E,0.7008602359682894,0.6736985932592172,0.6326845861607835,0.6307027514363008,0.4749729046020528,0.47299106987757017,0.71929026918484,0.6957891622308902,0.8368997800458753,0.8342439639762871,0.6255535900376218,0.6228977739680335,0.8847606970754902,0.8032466012353315,0.8032466012353315,0.6367798135199987,0.5929217217189707,0.6140686541710967,Reference,Estimate
TRFHFWA149E3740BE2,0.9860384334794059,0.9860384334794059,0.9860384334794059,0.9860384334794059,0.6789474720227315,0.6789474720227315,0.9991171979352459,0.9860384334794059,0.9860384334794059,0.9860384334794059,0.6789474720227315,0.6789474720227315,0.9991171979352459,0.11920749839786138,0.11920749839786138,0.156965003766844,0.9871163345339099,0.27085962156948906,Reference,Estimate
TRFHYVF149E3DCCEE1,0.8147034644298439,0.7638339948922839,0.747314570198766,0.6969653228133589,0.552740596418252,0.5370857154509041,0.8154322112106596,0.8415774294576454,0.8555032979816413,0.7978649902237009,0.6399683952834507,0.6218430230637377,0.8493225483520279,0.898455801012841,0.8493225483520279,0.696340584098799,0.6895928989995534,0.6929503153444724,Reference,Estimate
TRFIBMH149E374E316,0.88794366942862,0.88794366942862,0.88794366942862,0.88794366942862,0.80692736013458,0.80692736013458,0.9049315551913641,0.8988774401042118,0.8942814489510544,0.8942814489510544,0.8126868783058666,0.8126868783058666,0.9217277809870653,0.892267256360896,0.892267256360896,0.8097000426992707,0.8044893524096324,0.8070862873600293,Reference,Estimate
TRFKCFM149E3629B11,0.8427801750211775,0.812073341915617,0.8427801750211775,0.812073341915617,0.8247419158925509,0.7940350827869902,0.8427801750211775,0.8427801750211775,0.8427801750211775,0.812073341915617,0.8247419158925509,0.7940350827869902,0.8785899897788232,0.8355523129187072,0.8355523129187072,0.7059957767548722,0.7335261530214079,0.7194977102611353,Reference,Estimate
TRFKMTU149E3B8ED84,0.8759957275709829,0.874736455190993,0.8759957275709829,0.874736455190993,0.8035875657215588,0.8035875657215588,0.8759957275709829,0.8759957275709829,0.8759957275709829,0.874736455190993,0.8035875657215588,0.8035875657215588,0.8958364247877907,0.8192629543202326,0.8192629543202326,0.6902270392299943,0.7341130204513765,0.7114939345028226,Reference,Estimate
TRFKRCY149E33C93CD,0.8502257456803465,0.8396938873914763,0.8338854070431256,0.8233535487542554,0.7836524892192365,0.7736312665127796,0.8596728674462416,0.8545659027365515,0.9359539391677442,0.9237296802300511,0.8823904514579364,0.8707588838963527,0.9279055709435856,0.834723799365485,0.834723799365485,0.808811396795723,0.7887290249200641,0.7986439850501863,Reference,Estimate
TRFKYUQ149E38A2887,0.5082244943486546,0.5044045648726241,0.4132611310799662,0.40944120160393566,0.22331222682218987,0.2204077666379358,0.6277240533741044,0.5433785168887436,0.44800888558029234,0.44367244280830376,0.25350747912394667,0.25021029119114085,0.8332006188739907,0.6780290621885828,0.6780290621885828,0.4235522846864258,0.5760822368457782,0.4881803145599656,Reference,Estimate
TRFLMJP149E3563A1A,0.9165209720165454,0.9162452998604703,0.9165209720165454,0.9162452998604703,0.5684564995516761,0.5684564995516761,0.9391393529812045,0.9165209720165454,0.9165209720165454,0.9162452998604703,0.5684564995516761,0.5684564995516761,0.9392448819239648,0.885503106184084,0.885503106184084,0.7604023289953747,0.8325847421716746,0.7948581485592794,Reference,Estimate
TRFLOXT149E32E65F0,0.7556699598117469,0.6308938314356718,0.6594214857912384,0.5924550410723651,0.43115858445686417,0.3800173215470424,0.7932968937210976,0.7209245207752462,0.7518139981676272,0.6862732856908521,0.52152808558048,0.4603522398879841,0.9232132283148222,0.8150414118652242,0.8150414118652242,0.6298515170696845,0.6276056559605578,0.62872658092311,Reference,Estimate
TRFLSTA149E35BF9C5,0.8236426916400792,0.8236426916400792,0.8236426916400792,0.8236426916400792,0.7128772560730721,0.7128772560730721,0.9437268223618666,0.8236426916400792,0.8236426916400792,0.8236426916400792,0.7128772560730721,0.7128772560730721,0.9746099301189294,0.9032583038355086,0.9032583038355086,0.8491621008370468,0.8670036122065555,0.8579901150325823,Reference,Estimate
TRFMFNT149E2DF2986,0.9344511982091367,0.9177631974709883,0.9293942282884856,0.9127062275503373,0.5313855513854544,0.5192488235758919,0.9484483003482533,0.9298999252805507,0.9293942282884856,0.9127062275503373,0.5313855513854544,0.5192488235758919,0.9076589632354783,0.9303700693651245,0.9076589632354783,0.8883662562065977,0.747730663320436,0.812004083739583,Reference,Estimate
TRFORDR127F9D5AA6E,0.9427708590412901,0.9284161577809412,0.9355638770236768,0.9284161577809412,0.9147218583557447,0.9075741391130091,0.9427708590412901,0.9427708590412901,0.9505920745180341,0.9433295396661753,0.9294152652704151,0.9221527304185563,0.9540724463428774,0.9606973052786997,0.9540724463428774,0.8669249255985516,0.8266573024448839,0.8463124004855233,Reference,Estimate
TRFPGQE149E3C29FA7,0.9508837846327265,0.8440030656674724,0.9508837846327265,0.8440030656674724,0.3241739215017078,0.30212707195125743,0.9508837846327265,0.9508837846327265,0.9570950278777437,0.8488315676937074,0.48215432916419587,0.4480453095385129,0.9117315733750238,0.783663704805011,0.783663704805011,0.8815734010613271,0.8395365094438821,0.8600415945874691,Reference,Estimate
TRFPVJF149E3DDABCF,0.9199659375209018,0.8922048161291446,0.9199659375209018,0.8922048161291446,0.8790112118711424,0.851250090479385,0.9199659375209018,0.9199659375209018,0.9199659375209018,0.8922048161291446,0.8790112118711424,0.851250090479385,0.8614442959695237,0.9234503985951413,0.8614442959695237,0.8260268583056202,0.8150815124329047,0.8205176854651705,Reference,Estimate
TRFPYSA149E35A466E,0.8231764944888464,0.7845201479481179,0.8231764944888464,0.7845201479481179,0.7500067793363102,0.7448241445250294,0.8868948964414962,0.8235797928549187,0.8231764944888464,0.7845201479481179,0.7500067793363102,0.7448241445250294,0.9171579108171322,0.8782902733296709,0.8782902733296709,0.7976053933134803,0.7964748277458514,0.797039709615557,Reference,Estimate
TRFQAJM127FA6901CA,0.7798648852934553,0.7526998324855455,0.7798648852934553,0.7526998324855455,0.7637111805683221,0.7365461277604122,0.9204767829053527,0.7798648852934553,0.9126708235025889,0.8808797381694453,0.8937662475021482,0.8619751621690047,0.9471745521031216,0.8906763906763897,0.8906763906763897,0.8468055375657155,0.8296817190361648,0.8381561760522342,Reference,Estimate
TRFQEUW149E3434096,0.8351504897557447,0.8351504897557447,0.8351504897557447,0.8351504897557447,0.7104263760494576,0.7104263760494576,0.8736745023978512,0.849318614829573,0.8406431734114168,0.8406431734114168,0.7150987643101967,0.7150987643101967,0.9351310426797714,0.8634167936804598,0.8634167936804598,0.7798843744006516,0.776607274754706,0.7782423747094782,Reference,Estimate
TRFQQPQ149E3C5A752,0.8583602522210105,0.8583602522210105,0.8583602522210105,0.8583602522210105,0.8564951242884583,0.8564951242884583,0.938798944804952,0.8583602522210105,0.8583602522210105,0.8583602522210105,0.8564951242884583,0.8564951242884583,0.9685420401555402,0.9179239926114575,0.9179239926114575,0.8766876605619984,0.8628516822904679,0.8697146470039582,Reference,Estimate
TRFQYDF149E3C11C8D,0.8638415303831355,0.8638415303831355,0.8638415303831355,0.8638415303831355,0.7782082509324443,0.7782082509324443,0.8638415303831355,0.8638415303831355,0.8638415303831355,0.8638415303831355,0.7782082509324443,0.7782082509324443,0.8723135754906952,0.8752090961265584,0.8723135754906952,0.7621359689068508,0.7539806882596862,0.7580363947162011,Reference,Estimate
TRFRRAF149E2E8F807,0.75821920977818,0.75821920977818,0.75821920977818,0.75821920977818,0.75821920977818,0.75821920977818,0.9613903598351834,0.75821920977818,0.75821920977818,0.75821920977818,0.75821920977818,0.75821920977818,0.9645147400002265,0.905533478919461,0.905533478919461,0.873064892208893,0.9031272771877302,0.887841678951516,Reference,Estimate
TRFRUTV127F9E21224,0.8371098251710456,0.8371098251710456,0.36488028977824755,0.36488028977824755,0.2602067909414837,0.2602067909414837,0.8499192115518607,0.7669597894299724,0.7766200158367207,0.7766200158367207,0.553830414420605,0.553830414420605,0.8528641517212903,0.8371836243877024,0.8371836243877024,0.7488218855233556,0.775041078193435,0.7617059215289435,Reference,Estimate
TRFRYWX149E3C3FC99,0.9635578626399104,0.8087057488156526,0.9484907484212589,0.8087057488156526,0.9484907484212589,0.8087057488156526,0.9635578626399104,0.9484907484212589,0.963000385217943,0.8210770099062183,0.963000385217943,0.8210770099062183,0.8837777789456915,0.9612126211643599,0.8837777789456915,0.9105570684185794,0.8536046550485739,0.8811615646687097,Reference,Estimate
TRFSVDX127F88E2C47,0.6388074358231751,0.6274261359193544,0.30122725886826374,0.2995541329900807,0.30122725886826374,0.2995541329900807,0.8162692211491759,0.7756997536670587,0.7756997536670587,0.771391234788533,0.7756997536670587,0.771391234788533,0.9432131947461386,0.6890117917488044,0.6890117917488044,0.7389002476336117,0.6455515765954063,0.6890788273867858,Reference,Estimate
TRFSZWH149E330911A,0.7848612675079738,0.762544519629806,0.7848612675079738,0.762544519629806,0.7748245979931745,0.7525078501150066,0.7848612675079738,0.7848612675079738,0.8012167240798012,0.7782082717261853,0.7908689693988352,0.7678605170452193,0.8446412722954048,0.8585368568399441,0.8446412722954048,0.6002810468763587,0.6033917826652134,0.6018323951248696,Reference,Estimate
TRFTFEZ149E36D79E6,0.8638713455556283,0.8638713455556283,0.8638713455556283,0.8638713455556283,0.5806800511956938,0.5806800511956938,0.9433447463720512,0.8638713455556283,0.8638713455556283,0.8638713455556283,0.5806800511956938,0.5806800511956938,0.9569428855248722,0.8871716860343246,0.8871716860343246,0.8719356971269244,0.8566988021517564,0.8642500975118718,Reference,Estimate
TRFTIAL149E3E2CC2A,0.9631310896158835,0.9631310896158835,0.9631310896158835,0.9631310896158835,0.7916971267148676,0.7916971267148676,0.9631310896158835,0.9631310896158835,0.9631310896158835,0.9631310896158835,0.7916971267148676,0.7916971267148676,0.9632472487611926,0.9213292278496341,0.9213292278496341,0.8995568399811253,0.9030257943260604,0.901287979263829,Reference,Estimate
TRFTJMM149E2C3C7CC,0.939620707838764,0.939620707838764,0.939620707838764,0.939620707838764,0.5834433799387707,0.5834433799387707,0.9422764858228541,0.939620707838764,0.939620707838764,0.939620707838764,0.5834433799387707,0.5834433799387707,0.9433387970164904,0.8904068616427226,0.8904068616427226,0.8803653142173518,0.8844222862267769,0.8823891370484673,Reference,Estimate
TRFTUQN149E36B51CA,0.19314754698755354,0.19314754698755354,0.19314754698755354,0.19314754698755354,0.10048466671637372,0.10048466671637372,0.8111396705989744,0.2036261502734295,0.19314754698755354,0.19314754698755354,0.10048466671637372,0.10048466671637372,0.9801036355700493,0.3205353416516695,0.3205353416516695,0.35403519110634324,0.5800815003187635,0.43970794378867667,Reference,Estimate
TRFTZSK149E3787AFD,0.8527051806420161,0.841832924350895,0.8527051806420161,0.841832924350895,0.834284892311381,0.834284892311381,0.8619705513154404,0.8552641014119355,0.8526910746912257,0.8417401266102594,0.8341374630264649,0.8341374630264649,0.8814325465415562,0.9170420158623729,0.8814325465415562,0.7359358454403888,0.746060015601525,0.7409633491755746,Reference,Estimate
TRFUZDL149E30E73C9,0.9424945438033664,0.9411097718468543,0.9424945438033664,0.9411097718468543,0.7510647116525682,0.7496799396960561,0.9437579511879914,0.9424945438033664,0.9424945438033664,0.9411097718468543,0.7510647116525682,0.7496799396960561,0.9539956967148483,0.9447267203941834,0.9447267203941834,0.8732615732712944,0.8716603435028718,0.8724602237018384,Reference,Estimate
TRFVHLX149E33BB902,0.9666986556279661,0.8890943424716258,0.9666986556279661,0.8890943424716258,0.8822136117750272,0.8798398072997271,0.9666986556279661,0.9666986556279661,0.9666986556279661,0.8890943424716258,0.8822136117750272,0.8798398072997271,0.8949565216895442,0.9669813415339042,0.8949565216895442,0.9316346917809959,0.9137231273333833,0.9225919822042291,Reference,Estimate
TRFVOOM127FA301CFB,0.9261479591836717,0.9261479591836717,0.8512546628980213,0.8512546628980213,0.7290992303024482,0.7290992303024482,0.9271076778129073,0.8531154306793124,0.9139674471853265,0.9139674471853265,0.784038267636634,0.784038267636634,0.9070036568618041,0.9116845437705585,0.9070036568618041,0.8488535533723185,0.8267346443970423,0.8376481065296054,Reference,Estimate
TRFVPWB149E2B948FE,0.8027575253856108,0.7022758820325539,0.6831370734461786,0.6733996680986898,0.4735762065623886,0.4735762065623886,0.8276934666639122,0.8391390283267224,0.814308960975137,0.8024719716327327,0.6245298787705607,0.6245298787705607,0.8696767242474177,0.8099875173524562,0.8099875173524562,0.735135666806593,0.690893734773817,0.7123284075946288,Reference,Estimate
TRFVULO149E32F1B5B,0.5279511134920292,0.34840587655041055,0.5079763841720895,0.3470633249502884,0.46897989565655196,0.3461636588139927,0.5457030770159532,0.7354525889587258,0.5693633813812665,0.38988500734300213,0.525555392699635,0.3888743377823214,0.9193029032013892,0.6019781818801218,0.6019781818801218,0.6680153669041364,0.47214876051218846,0.5532582895790672,Reference,Estimate
TRFWUSF149E3716F4F,0.5930317103740607,0.5855972512551052,0.5823332916816596,0.5750886254863107,0.4405389703191458,0.4403287398780422,0.7176345222199185,0.6247948274095178,0.6219547527079102,0.6141843128798423,0.4789054834617291,0.47867694406381356,0.8489528101652358,0.8060017429540818,0.8060017429540818,0.5410535990260972,0.5325223780265003,0.5367540916557932,Reference,Estimate
TRFWXAM149E39F3001,0.7995084990200673,0.7580758624647626,0.4042938551807753,0.38350804393771026,0.3569766727421365,0.3361908614990714,0.7995084990200673,0.7861638693531692,0.7770699381748996,0.7371187273153095,0.686124306523479,0.646173095663889,0.8869693928736192,0.7306922763664521,0.7306922763664521,0.635375901736269,0.5684682251757284,0.6000627541473206,Reference,Estimate
TRFXXUD149E37B3511,0.9151974524985886,0.9151974524985886,0.9151974524985886,0.9151974524985886,0.21377593228544445,0.21377593228544445,0.9151974524985886,0.9227088007436346,0.9151974524985886,0.9151974524985886,0.6479630623751742,0.6479630623751742,0.9616677414749962,0.9439149357332894,0.9439149357332894,0.8420702329265188,0.8186845726962317,0.8302127520445809,Reference,Estimate
TRFYMYX149E3B4EE65,0.9186804050647986,0.9186804050647986,0.9097081337870893,0.9097081337870893,0.8436494022370031,0.8436494022370031,0.9654932581209372,0.9143198243431494,0.9143198243431494,0.9143198243431494,0.8479262134871408,0.8479262134871408,0.9657492965720437,0.9271504706542476,0.9271504706542476,0.9258632369001953,0.9247689782016734,0.9253157840393015,Reference,Estimate
TRFYTBQ149E2BAFFAF,0.8801542980529139,0.8753777079823076,0.8801542980529139,0.8753777079823076,0.7609597826541903,0.7574567344144054,0.914827382047712,0.9044227353537809,0.8801542980529139,0.8753777079823076,0.7609597826541903,0.7574567344144054,0.8931585866626882,0.8174183036573585,0.8174183036573585,0.8153285626646184,0.8138546836834011,0.814590956484349,Reference,Estimate
TRFYTTA149E386F073,0.7041636806098136,0.7041454396997564,0.6738128842386937,0.6737946433286366,0.47007538049305087,0.47007538049305087,0.8413001163018374,0.7685074111986357,0.7395931223112526,0.7395720884451655,0.5444196219138187,0.5444196219138187,0.9086658028299266,0.7961014721137197,0.7961014721137197,0.6956499482594967,0.6942740546460908,0.694961320450368,Reference,Estimate
TRFZFFW149E35E68BB,0.7931887298069982,0.7779846074753778,0.7707601831146441,0.7555560607830238,0.47919536276107233,0.4739847723985476,0.8005678183565179,0.8166016219539449,0.792437679832426,0.7768059441923332,0.5427018071953787,0.5367718352549574,0.8022244506208687,0.8204260984961795,0.8022244506208687,0.665419131829604,0.6470480972588198,0.6561050418439871,Reference,Estimate
TRFZJJT149E33CFCFF,0.23282386119778065,0.23282386119778065,0.23282386119778065,0.23282386119778065,0.23282386119778065,0.23282386119778065,0.23282386119778065,0.23282386119778065,0.23282386119778065,0.23282386119778065,0.23282386119778065,0.23282386119778065,0.9692142626980381,0.6382182952815287,0.6382182952815287,0.6594504783216502,0.5510940910979578,0.6004227703058032,Reference,Estimate
TRFZUFM149E2E27257,0.9005509149227886,0.8892150522264828,0.9005509149227886,0.8892150522264828,0.9005509149227886,0.8892150522264828,0.903939982536456,0.9005509149227886,0.9005509149227886,0.8892150522264828,0.9005509149227886,0.8892150522264828,0.9278867719262609,0.8768869728408084,0.8768869728408084,0.7954242309655801,0.8020750399860204,0.7987357909434645,Reference,Estimate
TRGANRB127F8603C9B,0.6171648807671215,0.6136279993478871,0.6171648807671215,0.6136279993478871,0.45056642657062845,0.4478346672002137,0.6614800883316287,0.6274237917389176,0.6171648807671215,0.6136279993478871,0.46912284117719305,0.46627857528944044,0.787203170156951,0.7917560357476323,0.787203170156951,0.5501543177688788,0.5938554722254336,0.5711702033198913,Reference,Estimate
TRGBAXL149E35797BD,0.9311032171114856,0.93043288504768,0.9311032171114856,0.93043288504768,0.36339116205075017,0.36272082998694455,0.9324537699943389,0.9312748959472305,0.9311032171114856,0.93043288504768,0.3754724703157406,0.3747798523816429,0.9716287869169725,0.6171250584174377,0.6171250584174377,0.6503503271393141,0.8335903235708435,0.730656902450949,Reference,Estimate
TRGBEBH120D4C88F46,0.7957872976776901,0.7957872976776901,0.7957872976776901,0.7957872976776901,0.40690905270154,0.40690905270154,0.8241777113144089,0.8234640511376945,0.7957872976776901,0.7957872976776901,0.40690905270154,0.40690905270154,0.8418887813746164,0.8201408534678232,0.8201408534678232,0.6996642243066151,0.6715143078344671,0.6853003110662093,Reference,Estimate
TRGCZVA149E3C19A9D,0.9162270640184833,0.9152021128636965,0.9162270640184833,0.9152021128636965,0.9162270640184833,0.9152021128636965,0.9162270640184833,0.9162270640184833,0.9162270640184833,0.9152021128636965,0.9162270640184833,0.9152021128636965,0.9194522916926278,0.9460123777179478,0.9194522916926278,0.8058723130236679,0.799229122915612,0.8025369705597181,Reference,Estimate
TRGDXYJ149E3DBFB06,0.8207091891329947,0.7882150724156243,0.8114691502694684,0.7789750335520981,0.6652047347914484,0.632710618074078,0.8311570792574048,0.8246399132435359,0.8210174151212881,0.7881409518508289,0.6730319590135448,0.6401554957430857,0.9088196462967096,0.8548506032681711,0.8548506032681711,0.7433451569736503,0.6983477243104022,0.7201442214063731,Reference,Estimate
TRGEMJK149E3273536,0.8755802955651559,0.8384613768729826,0.8755802955651559,0.8384613768729826,0.794046540901574,0.7569276222094006,0.8755802955651559,0.891754838787073,0.8755802955651559,0.8384613768729826,0.794046540901574,0.7569276222094006,0.9104514108413577,0.8597119263935322,0.8597119263935322,0.7832778024898586,0.7437643435667637,0.7630098515665791,Reference,Estimate
TRGFNMQ149E3C3BB4B,0.82919293774259,0.6943120126496775,0.82919293774259,0.6943120126496775,0.6998239938626265,0.5649430687697138,0.860808385760622,0.82919293774259,0.877325744734371,0.7346152817391643,0.7404472212100642,0.5977367582148576,0.7848763239675248,0.9026403765177848,0.7848763239675248,0.6655754375031501,0.5989173001631303,0.6304894163646582,Reference,Estimate
TRGGECG127F8F680BE,0.8747544098341056,0.7843617854159178,0.8653122966145489,0.7843617854159178,0.8259941202211848,0.752856442694034,0.8747544098341056,0.8747865298166015,0.8939468249114493,0.8103175355276073,0.8533275489741134,0.7777696320664356,0.8956990492103236,0.9171778891673606,0.8956990492103236,0.7854642456775044,0.7380876598130723,0.7610393382328189,Reference,Estimate
TRGHTPH127F9D5296E,0.9213195406602954,0.9139291019159905,0.9213195406602954,0.9139291019159905,0.9213195406602954,0.9139291019159905,0.9213195406602954,0.9213195406602954,0.9213195406602954,0.9139291019159905,0.9213195406602954,0.9139291019159905,0.884053849674421,0.93694855312155,0.884053849674421,0.8141638776392123,0.8092043983093477,0.8116765622332767,Reference,Estimate
TRGHUZN149E33755BA,0.6040512968433707,0.5791888712578837,0.5921046202799252,0.5672421946944382,0.34030139769839474,0.3219817156880359,0.6230096666900771,0.8194159244425703,0.5861515506299638,0.5597606353771024,0.3612224123591179,0.3417764748043778,0.9091972887809588,0.7687243898136171,0.7687243898136171,0.5553376994787036,0.5254909863264721,0.5400022395333439,Reference,Estimate
TRGHVCT149E34FDC7B,0.6799758290960766,0.6765195874671117,0.49117297327940074,0.4877167316504359,0.4789921438718732,0.47553590224290837,0.6799758290960766,0.6783158331981348,0.7641860110196319,0.7588086558978218,0.7452346029775732,0.7398572478557632,0.9506965264469792,0.6059146072541052,0.6059146072541052,0.5872728918296152,0.5455947789519012,0.5656671681365637,Reference,Estimate
TRGHXJW149E3891B44,0.9531778276784013,0.9531778276784013,0.9531778276784013,0.9531778276784013,0.9531778276784013,0.9531778276784013,0.9531778276784013,0.9531778276784013,0.9531778276784013,0.9531778276784013,0.9531778276784013,0.9531778276784013,0.9650920662204858,0.9676693061542289,0.9650920662204858,0.8793562947295978,0.8756677359254393,0.8775081391794392,Reference,Estimate
TRGIERY149E37A456D,0.9050611705153516,0.9010041402889246,0.8390365639545683,0.8349795337281412,0.8119179607269873,0.8078609305005602,0.9315929753382494,0.8934087443580712,0.9267708211625868,0.9222895656417239,0.8968165482956794,0.8923352927748165,0.9251920626920123,0.8524863369479604,0.8524863369479604,0.8160684774312518,0.7843972043433947,0.7999194728624952,Reference,Estimate
TRGIKLN149E3B88D1B,0.9451966566147403,0.9426334782752814,0.883366277349611,0.8808030990101522,0.8342386925099836,0.8316755141705248,0.9582377613364537,0.9548858672545627,0.9548858672545627,0.9521151674504614,0.9017807876759547,0.8990100878718534,0.9358027459691942,0.907763510663326,0.907763510663326,0.9031661993577461,0.8617952059469903,0.8819958311161838,Reference,Estimate
TRGJGFG149E3D8F5DC,0.4429942463169221,0.41809561558884156,0.3087281368522823,0.2838295061242019,0.25449320621150895,0.23935378352989056,0.7138935088406464,0.6345993481764088,0.4236187983418417,0.3894543449916329,0.35551116260453297,0.334362331801441,0.815420410584416,0.8088964439614058,0.8088964439614058,0.5160965935560315,0.5162540430201836,0.5161753062813664,Reference,Estimate
TRGKLJG127FA61EAC9,0.8584427984391676,0.8555899547636261,0.8400554231844972,0.8372025795089558,0.8073577816913516,0.8054942389815435,0.8667219459695842,0.8659467292839256,0.8400554231844972,0.8372025795089558,0.8073577816913516,0.8054942389815435,0.925245415932866,0.8305117810237437,0.8305117810237437,0.7347424900782722,0.7532525197715115,0.7438823764476535,Reference,Estimate
TRGKYBE149E3D0A2B5,0.8063414992589043,0.7827309284268213,0.6995371818222843,0.692518452233665,0.6393792363394588,0.6327444552045598,0.8238290108808206,0.8165719730881769,0.8309621111191589,0.8226247439171175,0.7595020448382225,0.7516207600660431,0.811517669966811,0.884687071745969,0.811517669966811,0.6686732184015053,0.6478140942572227,0.6580784048089419,Reference,Estimate
TRGLNHM149E3631304,0.681747594080856,0.6769129492974655,0.681747594080856,0.6769129492974655,0.5769675505384717,0.5769675505384717,0.7465642301785695,0.681747594080856,0.681747594080856,0.6769129492974655,0.5769675505384717,0.5769675505384717,0.7346252252731844,0.853931697062626,0.7346252252731844,0.5961533299915318,0.5718210544154375,0.5837337364588144,Reference,Estimate
TRGMCTS127F8DD8B66,0.7709752577549878,0.688032271036491,0.1408591423433083,0.07461614333746638,0.1408591423433083,0.07461614333746638,0.890985992426524,0.7831955582462271,0.905029463386346,0.47941373943679966,0.905029463386346,0.47941373943679966,0.8276061682472624,0.9261487997497827,0.8276061682472624,0.7698520439816442,0.646396558352552,0.7027434461015415,Reference,Estimate
TRGMCUB127F88DB00A,0.9082827037197828,0.9082827037197828,0.898549013364208,0.898549013364208,0.8522006657982315,0.8522006657982315,0.9173730689438867,0.906058445505859,0.9073569927105118,0.9073569927105118,0.8602904294170013,0.8602904294170013,0.9257975683890551,0.9195793892024882,0.9195793892024882,0.8374350476979048,0.839539951732546,0.8384861786994092,Reference,Estimate
